Age,DailyRate,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_Yes,Attrition
-1.3088299351187165,1.3702255238371066,0.12606978866300803,0.24554959163652243,-0.4418584839430412,0.37508742516472243,1.1454641907872014,-0.3055916260146693,0.9002010090835935,-1.0780536740748983,-0.3087696226093385,-0.9546228153570093,-0.8036165812888805,0.9379594624779444,0.34217412281854914,-0.4779106770594434,-0.32274042976152784,-0.3464791095234597,-0.8772238308307917,-0.6182056436346907,0
-0.7525592813326455,1.6417340462625807,-1.0069350931410217,1.1620929871568046,-0.14396676939805472,0.37508742516472243,-0.6789146002440971,-0.607555893011222,-0.6948564207077292,-1.0780536740748983,1.6505139826753719,0.22576110868053278,0.1373061640208416,-0.6199125299303961,0.34217412281854914,0.7674608259338582,1.3979940321624424,0.9998948275530878,0.8890326131688986,1.6175847152099418,0
0.5824902877539248,-0.8666061563287262,2.1403006896479497,-1.5875371994040421,-0.29291262667054796,0.37508742516472243,-1.5911039957597464,1.5094977425619833,1.2769259645114712,0.13432247711352105,0.5309233510841088,-0.9546228153570093,1.2126464443748095,2.495831454886285,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,1.6175847152099418,0
-1.086321673604288,0.7400268433449511,0.6296275139092434,-1.5875371994040421,-1.1865877703055074,0.37508742516472243,-1.5911039957597464,-0.9035733801325692,0.014939883574743119,-0.6739282903454251,-0.3087696226093385,1.406145032718075,-0.2659464411118964,0.1590234662737741,-1.083721624807404,0.41164039650720063,0.8244158781877856,1.3364883118222246,1.1834086871688472,1.6175847152099418,0
1.917539856840495,0.3987730124065111,-1.0069350931410217,1.1620929871568046,-0.6404529603063656,0.37508742516472243,0.23327479527155212,0.9172425172128,-0.6537539989341835,1.7508240120314136,0.5309233510841088,0.22576110868053278,2.9600743999500074,-0.6199125299303961,-2.509617372433357,-0.3000004623461146,-0.035951352774199447,-0.3464791095234597,0.00590439116905346,-0.6182056436346907,0
0.8049985492683532,0.774899497601434,-0.8810456618294629,-1.5875371994040421,0.30287080241942504,1.8057487517492932,1.1454641907872014,-0.952909627986127,0.8093504837151699,-0.6739282903454251,-0.5886672805071542,0.22576110868053278,-0.13152890606765041,1.7168954586821146,0.34217412281854914,0.5895506112205294,0.25083772421312894,1.6730817960913615,0.8890326131688986,-0.6182056436346907,0
-1.9763547196620015,-0.7520245780574251,0.12606978866300803,-1.5875371994040421,1.4944376605993712,-1.0555739014198482,-0.6789146002440971,-0.9863877961724697,-1.1513767673718354,-0.6739282903454251,2.770104614266635,-0.9546228153570093,-1.3412867214658644,-0.6199125299303961,1.7680698704445024,-1.01164132119943,-0.8963185837361846,-0.6830725937925967,-1.17159990483074,1.6175847152099418,1
-0.8638134120898596,0.5083727829268859,-1.0069350931410217,-1.5875371994040421,1.5440862796902022,0.37508742516472243,1.1454641907872014,-0.5676904427366954,-1.229329636252698,-0.6739282903454251,-0.028871964711522733,2.586528956755617,-1.0724516513773725,1.7168954586821146,0.34217412281854914,-0.6558208917727723,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
1.917539856840495,-0.3011709765986103,-0.7551562305179039,1.1620929871568046,0.9483028506002291,0.37508742516472243,1.1454641907872014,2.520009819133963,1.3042803348642102,0.13432247711352105,-0.3087696226093385,-0.9546228153570093,3.3633270050827453,-0.6199125299303961,0.34217412281854914,0.5895506112205294,1.3979940321624424,-0.6830725937925967,1.4777847611687955,-0.6182056436346907,0
-0.6413051505754312,1.310443830825993,0.2519592199745669,0.24554959163652243,0.7000597551460738,0.37508742516472243,-1.5911039957597464,0.10914120750430129,0.3993183934018328,-0.6739282903454251,-0.86856493840497,-0.9546228153570093,-0.6691990462446344,-0.6199125299303961,-1.083721624807404,-0.1220902476327858,0.25083772421312894,-0.6830725937925967,-0.8772238308307917,1.6175847152099418,0
-0.6413051505754312,0.6378997844509654,1.888521827024832,0.24554959163652243,1.4944376605993712,-1.0555739014198482,-1.5911039957597464,0.10451593426803024,0.414767234689131,-0.6739282903454251,1.0907186668797402,-0.9546228153570093,-0.13152890606765041,-0.6199125299303961,0.34217412281854914,0.5895506112205294,1.3979940321624424,-0.3464791095234597,1.1834086871688472,-0.6182056436346907,0
2.473810510626566,-1.1954054678898507,-0.7551562305179039,0.24554959163652243,-0.888696055760521,-1.0555739014198482,1.1454641907872014,-0.2569161314805788,0.31442063256612973,0.9425732445724672,0.5309233510841088,-0.9546228153570093,0.2717236990650876,-0.6199125299303961,0.34217412281854914,-0.1220902476327858,-0.8963185837361846,-0.6830725937925967,0.30028046516900186,-0.6182056436346907,0
0.693744418511139,0.2841914341352101,-0.7551562305179039,0.24554959163652243,1.4944376605993712,-2.486235228004419,1.1454641907872014,2.951922238959083,0.6170194963127508,0.13432247711352105,-0.3087696226093385,0.22576110868053278,1.8847341195960396,-0.6199125299303961,0.34217412281854914,0.23373018179387184,0.8244158781877856,-0.6830725937925967,0.8890326131688986,-0.6182056436346907,0
1.3612692030544242,0.7275723239676357,-0.6292667992063451,-1.5875371994040421,0.9483028506002291,-1.0555739014198482,0.23327479527155212,2.7252838503818015,-0.3043834138590449,-0.269802906615952,-0.5886672805071542,0.22576110868053278,1.6158990495075476,-0.6199125299303961,1.7680698704445024,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
-0.08503449678936033,-0.8392062136986324,-0.7551562305179039,0.24554959163652243,-0.9879932939421832,0.37508742516472243,-0.6789146002440971,-0.582667517977954,-0.7108721919505246,-0.6739282903454251,-0.86856493840497,-0.9546228153570093,0.1373061640208416,-0.6199125299303961,-1.083721624807404,0.7674608259338582,1.6847831091497707,-0.6830725937925967,0.8890326131688986,-0.6182056436346907,0
1.2500150722972099,0.40624572403290027,-0.8810456618294629,1.1620929871568046,0.5014652787827494,1.8057487517492932,-0.6789146002440971,-0.8322120216301016,0.3328458561197881,0.9425732445724672,-1.1484625963027857,-0.9546228153570093,-0.5347815112003884,0.9379594624779444,-1.083721624807404,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
-1.086321673604288,0.8994446913745873,-0.6292667992063451,-1.5875371994040421,0.5014652787827494,0.37508742516472243,0.23327479527155212,-0.8414625681026436,-1.5680702846622645,-0.6739282903454251,-1.1484625963027857,2.586528956755617,-0.8036165812888805,-0.6199125299303961,0.34217412281854914,-0.3000004623461146,-0.32274042976152784,-0.6830725937925967,-0.2884716828308949,-0.6182056436346907,0
-0.8638134120898596,1.3029711191996038,-0.25159850527166855,0.24554959163652243,0.7993569933277359,0.37508742516472243,1.1454641907872014,0.06288847514159081,-1.426904725743466,-0.6739282903454251,-1.1484625963027857,1.406145032718075,-0.6691990462446344,-0.6199125299303961,0.34217412281854914,-0.1220902476327858,-1.183107660723513,-0.3464791095234597,-1.17159990483074,1.6175847152099418,0
1.2500150722972099,-0.22644386033471833,-1.0069350931410217,1.1620929871568046,0.5014652787827494,-1.0555739014198482,1.1454641907872014,2.627051856887664,-0.7849982836317813,1.3466986283019402,-0.86856493840497,-0.9546228153570093,1.8847341195960396,0.1590234662737741,1.7680698704445024,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
-0.8638134120898596,-0.2787528417194427,-1.0069350931410217,1.1620929871568046,1.0476000887818913,-1.0555739014198482,1.1454641907872014,2.1554942378945063,-1.5375977995542909,0.13432247711352105,-0.3087696226093385,1.406145032718075,-0.2659464411118964,-0.6199125299303961,-1.083721624807404,0.05581996708054302,0.8244158781877856,-0.3464791095234597,0.8890326131688986,-0.6182056436346907,0
-0.3075427583037887,1.2805529843204362,1.3849641017785965,0.24554959163652243,1.1468973269635536,1.8057487517492932,0.23327479527155212,-0.826485492861385,1.044768147735375,-1.0780536740748983,0.5309233510841088,-0.9546228153570093,-1.2068691864216183,1.7168954586821146,-1.083721624807404,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
0.8049985492683532,0.7300632278430987,-0.5033773678947863,-0.6709938038837598,1.0972487078727224,0.37508742516472243,-0.6789146002440971,2.615598799350231,-0.7824470988320439,1.7508240120314136,-1.1484625963027857,0.22576110868053278,2.0191516546402855,1.7168954586821146,0.34217412281854914,2.7244731877804753,1.3979940321624424,0.32670785901481403,1.772160835168744,-0.6182056436346907,0
-0.4187968890610029,-0.6723156540426071,0.12606978866300803,1.1620929871568046,0.7993569933277359,1.8057487517492932,0.23327479527155212,0.44986966924293514,1.0539807595122042,-1.0780536740748983,-0.3087696226093385,1.406145032718075,-0.13152890606765041,0.1590234662737741,0.34217412281854914,0.41164039650720063,1.111204955175114,-0.6830725937925967,1.1834086871688472,1.6175847152099418,0
-1.9763547196620015,-1.3473506042930978,2.014411258336391,-0.6709938038837598,-0.4418584839430412,1.8057487517492932,1.1454641907872014,-0.7364027903073441,0.9849570374304222,-0.6739282903454251,-0.86856493840497,-0.9546228153570093,-1.3412867214658644,-0.6199125299303961,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-0.8772238308307917,1.6175847152099418,0
-1.5313381966331447,-1.0783329857430868,-1.0069350931410217,1.1620929871568046,-0.9383446748513521,0.37508742516472243,0.23327479527155212,-1.1264674998995359,0.3726726854934652,-0.6739282903454251,1.9304116405731875,0.22576110868053278,-1.3412867214658644,-0.6199125299303961,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-0.8772238308307917,-0.6182056436346907,0
-1.1975758043615021,-0.5552431718958429,-0.6292667992063451,0.24554959163652243,-0.6404529603063656,0.37508742516472243,1.1454641907872014,-0.7626126719795467,-0.6092499974276547,-0.6739282903454251,1.370616324777556,-0.9546228153570093,-0.40036397615614244,-0.6199125299303961,-1.083721624807404,0.23373018179387184,0.25083772421312894,-0.009885625254322862,-0.5828477568308433,1.6175847152099418,0
2.0287939875977092,-1.5665501453338475,-0.12570907396010966,1.1620929871568046,-1.434830865759663,-1.0555739014198482,-0.6789146002440971,1.594514669666775,1.6044697462999682,-0.6739282903454251,-0.028871964711522733,0.22576110868053278,3.0944919349942532,0.1590234662737741,0.34217412281854914,4.681485549627093,1.3979940321624424,4.365829670244457,-1.17159990483074,1.6175847152099418,0
1.0275068107827816,-1.5889682802130152,-0.6292667992063451,1.1620929871568046,-1.6334253421229874,-1.0555739014198482,-0.6789146002440971,2.7424634366879515,-0.6130767746272607,-0.269802906615952,-0.3087696226093385,0.22576110868053278,2.0191516546402855,-0.6199125299303961,0.34217412281854914,0.7674608259338582,-0.035951352774199447,-0.6830725937925967,1.1834086871688472,-0.6182056436346907,0
-0.3075427583037887,-1.6811317236051484,-0.8810456618294629,0.24554959163652243,0.9979514696910603,0.37508742516472243,-1.5911039957597464,-0.3963350818881775,-1.1668256086591335,-1.0780536740748983,-0.86856493840497,-0.9546228153570093,-0.9380341163331264,0.1590234662737741,0.34217412281854914,-0.6558208917727723,-0.6095295067488562,-0.6830725937925967,-0.5828477568308433,1.6175847152099418,0
2.473810510626566,1.5520615067459103,1.1331852391554789,1.1620929871568046,0.054627706965269626,0.37508742516472243,1.1454641907872014,0.919445028277691,0.8121851334926559,1.3466986283019402,-0.86856493840497,-0.9546228153570093,1.8847341195960396,2.495831454886285,-1.083721624807404,0.41164039650720063,0.8244158781877856,0.9998948275530878,0.00590439116905346,-0.6182056436346907,0
-0.3075427583037887,-1.6711681081032963,1.2590746704670377,0.24554959163652243,-0.9879932939421832,0.37508742516472243,-0.6789146002440971,-0.4170386858981527,1.1710517953223722,0.5384478608429941,-0.5886672805071542,1.406145032718075,0.5405587691535796,-0.6199125299303961,1.7680698704445024,0.7674608259338582,1.111204955175114,0.9998948275530878,1.772160835168744,-0.6182056436346907,0
-0.9750675428470739,-0.03713516579952535,-1.0069350931410217,1.1620929871568046,-1.0872905321238453,0.37508742516472243,0.23327479527155212,-0.921413719758186,-1.0530144200930742,-1.0780536740748983,-1.1484625963027857,-0.9546228153570093,-0.8036165812888805,-0.6199125299303961,-1.083721624807404,-0.4779106770594434,-0.6095295067488562,-0.6830725937925967,-0.5828477568308433,1.6175847152099418,0
0.8049985492683532,0.9791536153894054,-0.6292667992063451,0.24554959163652243,1.2958431842360467,1.8057487517492932,-1.5911039957597464,2.830784130390079,0.4543105990850595,-0.6739282903454251,-0.3087696226093385,1.406145032718075,2.0191516546402855,0.9379594624779444,-1.083721624807404,3.258203831920462,1.3979940321624424,4.02923618597532,2.655289057168589,-0.6182056436346907,0
-0.3075427583037887,-0.3933344199907437,0.2519592199745669,0.24554959163652243,-0.4915071030338723,-1.0555739014198482,-0.6789146002440971,-0.4069071349996542,1.071697320621491,0.5384478608429941,-1.1484625963027857,1.406145032718075,0.4061412341093336,1.7168954586821146,1.7680698704445024,0.5895506112205294,1.3979940321624424,-0.3464791095234597,1.1834086871688472,-0.6182056436346907,0
-0.19628862754657453,-0.17662578282545702,-0.3774879365832274,0.24554959163652243,0.004979087874438538,0.37508742516472243,0.23327479527155212,-0.6236342237849262,-1.1695185259477452,-1.0780536740748983,-0.3087696226093385,-0.9546228153570093,-0.9380341163331264,0.1590234662737741,0.34217412281854914,-0.6558208917727723,-0.6095295067488562,-0.009885625254322862,-0.5828477568308433,1.6175847152099418,0
0.5824902877539248,-0.5054250943865817,-0.25159850527166855,-0.6709938038837598,0.6007625169644115,1.8057487517492932,-0.6789146002440971,-0.8733989785435627,-1.2250776615864691,1.3466986283019402,0.25102569318629303,-0.9546228153570093,0.9438113742863176,-0.6199125299303961,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,1.6175847152099418,0
0.693744418511139,-0.6847701734199223,-0.6292667992063451,1.1620929871568046,-0.4915071030338723,-1.0555739014198482,1.1454641907872014,0.8575544673542547,0.8634922944651509,0.13432247711352105,-0.3087696226093385,-0.9546228153570093,1.6158990495075476,0.1590234662737741,1.7680698704445024,2.5465629730671466,0.8244158781877856,4.365829670244457,3.8327933531683827,-0.6182056436346907,0
-0.08503449678936033,-0.938842368717155,-0.8810456618294629,0.24554959163652243,-0.6404529603063656,0.37508742516472243,-0.6789146002440971,-0.20427611702968448,-1.693503537316016,2.5590747794903597,-1.1484625963027857,-0.9546228153570093,0.9438113742863176,-0.6199125299303961,0.34217412281854914,1.6570118995005025,2.831939417099084,0.9998948275530878,2.3609129831686406,1.6175847152099418,0
0.8049985492683532,-0.46058882462824646,0.7555169452208024,-1.5875371994040421,0.3525194215102561,0.37508742516472243,1.1454641907872014,0.36132872443431796,-0.027863328065294152,-0.6739282903454251,-1.1484625963027857,0.22576110868053278,-0.13152890606765041,-0.6199125299303961,0.34217412281854914,0.5895506112205294,0.8244158781877856,-0.6830725937925967,0.30028046516900186,-0.6182056436346907,1
-0.9750675428470739,-1.5266956833264385,-0.8810456618294629,1.1620929871568046,-0.6901015793971966,-1.0555739014198482,1.1454641907872014,-0.5441235743423619,-0.0070286522007726995,-0.6739282903454251,-0.86856493840497,0.22576110868053278,-1.2068691864216183,-0.6199125299303961,0.34217412281854914,-0.833731106486101,-0.6095295067488562,-0.009885625254322862,-0.5828477568308433,1.6175847152099418,0
1.5837774645688525,0.40375482015743724,-0.3774879365832274,-0.6709938038837598,-1.2858850084871698,-1.0555739014198482,0.23327479527155212,-0.7707619629196433,-1.4193929038331283,-1.0780536740748983,-0.3087696226093385,-0.9546228153570093,-0.40036397615614244,2.495831454886285,-1.083721624807404,0.05581996708054302,-1.183107660723513,1.6730817960913615,0.8890326131688986,-0.6182056436346907,0
-0.7525592813326455,0.1820643752412244,0.00018035735144918244,0.24554959163652243,0.30287080241942504,0.37508742516472243,0.23327479527155212,-0.3617556581693892,-0.2003517670253119,1.7508240120314136,0.8108210089819246,-0.9546228153570093,-0.13152890606765041,0.1590234662737741,0.34217412281854914,0.23373018179387184,-0.035951352774199447,-0.3464791095234597,0.8890326131688986,1.6175847152099418,0
-0.8638134120898596,0.00022839233242062865,-0.25159850527166855,-0.6709938038837598,-1.3355336275780008,0.37508742516472243,0.23327479527155212,-0.6604161585686055,0.4270979612211947,0.13432247711352105,-0.5886672805071542,1.406145032718075,-0.13152890606765041,-0.6199125299303961,0.34217412281854914,0.05581996708054302,0.8244158781877856,1.6730817960913615,0.8890326131688986,1.6175847152099418,1
